date,city,count_review,avg_stars,diff_precip,avg_temp
2017-07-16,Las Vegas,4090,3.8032,0.0,98.5
2017-07-17,Las Vegas,3705,3.9177,0.0,94.0
2017-07-18,Las Vegas,3240,3.8225,0.0,93.5
2017-07-19,Las Vegas,2750,3.8618,0.0,82.5
2017-07-20,Las Vegas,3055,3.9214,0.0,89.0
2017-07-21,Las Vegas,3035,3.7924,0.0,91.5
2017-07-22,Las Vegas,3370,3.8383,0.0,95.5
2017-07-23,Las Vegas,3895,3.7548,0.0,98.0
2017-07-24,Las Vegas,3315,3.7587,0.0,91.0
2017-07-25,Las Vegas,3200,3.8359,0.0,79.0
2017-07-26,Las Vegas,3190,3.7649,0.0,87.0
2017-07-27,Las Vegas,3175,3.7953,0.0,91.0
2017-07-28,Las Vegas,3030,3.7789,0.0,94.5
2017-07-29,Las Vegas,3710,3.9124,0.0,95.0
2017-07-30,Las Vegas,4005,3.8352,0.0,88.0
2017-07-31,Las Vegas,3505,3.7817,0.0,95.0
2017-08-01,Las Vegas,3225,3.8233,0.0,95.5
2017-08-02,Las Vegas,3205,3.8159,0.0,89.0
2017-08-03,Las Vegas,2605,3.8829,0.0,86.0
2017-08-04,Las Vegas,2725,3.7046,0.0,83.0
2017-08-05,Las Vegas,3375,3.8756,0.04,86.5
2017-08-06,Las Vegas,4015,3.7821,0.0,88.0
2017-08-07,Las Vegas,3250,3.7046,0.0,90.5
2017-08-08,Las Vegas,3195,3.831,0.0,91.5
2017-08-09,Las Vegas,3000,3.8383,0.0,93.0
2017-08-10,Las Vegas,3050,3.8148,0.0,92.0
2017-08-11,Las Vegas,3055,3.838,0.05,90.0
2017-08-12,Las Vegas,4365,3.8935,0.0,89.5
2017-08-13,Las Vegas,3865,3.8292,0.0,87.0
2017-08-14,Las Vegas,3435,3.7642,0.0,90.0
2017-08-15,Las Vegas,3340,3.8114,0.0,87.0
2017-08-16,Las Vegas,3140,3.8121,0.0,85.5
2017-08-17,Las Vegas,2805,3.8966,0.0,88.0
2017-08-18,Las Vegas,2655,3.9379,0.0,87.0
2017-08-19,Las Vegas,3255,3.8602,0.0,89.0
2017-08-20,Las Vegas,3410,3.7566,0.0,90.0
2017-08-21,Las Vegas,2885,3.8354,0.08,81.0
2017-08-22,Las Vegas,2805,3.8556,0.0,83.0
2017-08-23,Las Vegas,2805,3.8324,0.0,88.5
2017-08-24,Las Vegas,2815,3.8792,0.12,81.0
2017-08-25,Las Vegas,3020,3.6887,0.0,87.0
2017-08-26,Las Vegas,3180,3.7563,0.0,91.0
2017-08-27,Las Vegas,2740,3.7336,0.0,96.5
2017-08-28,Las Vegas,3200,3.9094,0.0,96.0
2017-08-29,Las Vegas,2680,3.7836,0.0,95.5
2017-08-30,Las Vegas,2855,3.8651,0.0,94.5
2017-08-31,Las Vegas,2535,3.7396,0.0,92.0
2017-09-01,Las Vegas,2805,3.8841,0.0,93.0
2017-09-02,Las Vegas,3095,3.8772,0.0,94.0
2017-09-03,Las Vegas,3730,3.8231,0.0,92.5
2017-09-04,Las Vegas,3695,3.7158,0.0,92.5
2017-09-05,Las Vegas,3245,3.7504,0.0,94.5
2017-09-06,Las Vegas,3870,3.9444,0.0,92.0
2017-09-07,Las Vegas,3030,3.9604,0.0,90.0
2017-09-08,Las Vegas,2895,3.9655,0.0,77.0
2017-09-09,Las Vegas,3240,3.9198,0.01,76.0
2017-09-10,Las Vegas,3520,3.8253,0.0,83.0
2017-09-11,Las Vegas,3205,3.7254,0.0,90.5
2017-09-12,Las Vegas,2850,3.8368,0.0,90.0
2017-09-13,Las Vegas,2850,3.7842,0.0,89.5
2017-09-14,Las Vegas,2685,3.8622,0.0,82.0
2017-09-15,Las Vegas,2760,3.9293,0.0,79.5
2017-09-16,Las Vegas,2995,3.8798,0.0,80.5
2017-09-17,Las Vegas,3410,3.8343,0.0,79.5
2017-09-18,Las Vegas,2885,3.8631,0.0,81.5
2017-09-19,Las Vegas,3010,3.9086,0.0,81.5
2017-09-20,Las Vegas,2740,3.8759,0.0,79.0
2017-09-21,Las Vegas,2575,3.8621,0.0,73.5
2017-09-22,Las Vegas,2740,3.8996,0.0,66.0
2017-09-23,Las Vegas,2870,3.831,0.0,66.0
2017-09-24,Las Vegas,3360,3.7917,0.0,64.0
2017-09-25,Las Vegas,3170,3.8218,0.0,69.5
2017-09-26,Las Vegas,2730,3.9249,0.0,72.0
2017-09-27,Las Vegas,2575,3.8563,0.0,76.5
2017-09-28,Las Vegas,2560,3.8965,0.0,73.5
2017-09-29,Las Vegas,2945,3.8846,0.0,76.0
2017-09-30,Las Vegas,3200,3.7422,0.0,76.5
2017-10-01,Las Vegas,3380,3.8669,0.0,77.5
2017-10-02,Las Vegas,2165,3.8337,0.0,68.0
2017-10-03,Las Vegas,2060,3.8908,0.0,70.0
2017-10-04,Las Vegas,2090,3.823,0.0,72.0
2017-10-05,Las Vegas,2250,3.8022,0.0,70.5
2017-10-06,Las Vegas,2480,3.8548,0.0,74.0
2017-10-07,Las Vegas,2870,3.899,0.0,72.0
2017-10-08,Las Vegas,3825,3.8601,0.0,74.5
2017-10-09,Las Vegas,3785,3.8771,0.0,65.0
2017-10-10,Las Vegas,2715,3.8619,0.0,62.0
2017-10-11,Las Vegas,2580,3.9128,0.0,69.0
2017-10-12,Las Vegas,2475,3.9111,0.0,71.5
2017-10-13,Las Vegas,2425,3.901,0.0,70.0
2017-10-14,Las Vegas,3235,3.9366,0.0,68.5
2017-10-15,Las Vegas,3340,3.7844,0.0,65.5
2017-10-16,Las Vegas,3000,3.8583,0.0,68.5
2017-10-17,Las Vegas,2540,3.8248,0.0,69.5
2017-10-18,Las Vegas,2595,3.8671,0.0,70.5
2017-10-19,Las Vegas,2685,3.9143,0.0,76.0
2017-10-20,Las Vegas,2610,3.9444,0.0,72.0
2017-10-21,Las Vegas,3140,3.8885,0.0,65.0
2017-10-22,Las Vegas,3485,3.7647,0.0,67.5
2017-10-23,Las Vegas,3085,3.7374,0.0,76.0
2017-10-24,Las Vegas,2605,3.8349,0.0,78.5
2017-10-25,Las Vegas,2310,3.8074,0.0,72.0
2017-10-26,Las Vegas,2615,3.8222,0.0,71.0
2017-10-27,Las Vegas,2505,3.8403,0.0,70.5
2017-10-28,Las Vegas,2890,3.8875,0.0,70.5
2017-10-29,Las Vegas,3165,3.8468,0.0,71.0
2017-10-30,Las Vegas,2515,3.7913,0.0,72.5
2017-10-31,Las Vegas,2275,3.7692,0.0,70.0
2017-11-01,Las Vegas,2020,3.7351,0.0,66.5
2017-11-02,Las Vegas,2340,3.8654,0.0,66.0
2017-11-03,Las Vegas,2825,3.9257,0.0,64.0
2017-11-04,Las Vegas,3110,3.865,0.0,67.0
2017-11-05,Las Vegas,3325,3.6947,0.0,62.5
2017-11-06,Las Vegas,2810,3.8381,0.0,61.5
2017-11-07,Las Vegas,3360,4.0551,0.0,61.0
2017-11-08,Las Vegas,2485,3.9135,0.0,56.5
2017-11-09,Las Vegas,2545,3.9194,0.0,64.0
2017-11-10,Las Vegas,2700,3.863,0.0,63.0
2017-11-11,Las Vegas,3460,3.7977,0.0,63.0
2017-11-12,Las Vegas,3345,3.7907,0.0,58.5
2017-11-13,Las Vegas,2985,3.7755,0.0,58.5
2017-11-14,Las Vegas,2765,3.9186,0.0,60.5
2017-11-15,Las Vegas,2590,3.8745,0.0,58.0
2017-11-16,Las Vegas,2535,3.9665,0.0,65.5
2017-11-17,Las Vegas,2635,3.7951,0.0,64.5
2017-11-18,Las Vegas,2945,3.9253,0.0,53.0
2017-11-19,Las Vegas,3185,3.81,0.0,51.0
2017-11-20,Las Vegas,2940,3.8112,0.0,52.5
2017-11-21,Las Vegas,2830,3.8975,0.0,59.5
2017-11-22,Las Vegas,2865,3.8255,0.0,65.5
2017-11-23,Las Vegas,2355,3.7516,0.0,65.0
2017-11-24,Las Vegas,2325,3.6817,0.0,64.0
2017-11-25,Las Vegas,3490,3.7851,0.0,63.5
2017-11-26,Las Vegas,3650,3.789,0.0,63.5
2017-11-27,Las Vegas,3250,3.8277,0.0,62.5
2017-11-28,Las Vegas,3035,3.8797,0.0,56.0
2017-11-29,Las Vegas,2640,3.9072,0.0,58.0
2017-11-30,Las Vegas,2470,3.8644,0.0,55.5
2017-12-01,Las Vegas,2460,3.9024,0.0,56.5
2017-12-02,Las Vegas,2860,3.7972,0.0,55.0
2017-12-03,Las Vegas,3005,3.9068,0.0,63.0
2017-12-04,Las Vegas,2710,3.8173,0.0,49.0
2017-12-05,Las Vegas,2690,3.9294,0.0,48.5
2017-12-06,Las Vegas,3005,3.9301,0.0,53.5
2017-12-07,Las Vegas,2445,3.9632,0.0,51.5
2017-12-08,Las Vegas,2725,3.9083,0.0,52.0
2017-12-09,Las Vegas,3195,3.8169,0.0,52.5
2017-12-10,Las Vegas,3300,3.9106,0.0,51.5
2017-12-11,Las Vegas,1720,3.8576,0.0,51.0
