date,precipitation,precipitation_normal
19490509,11.86,13.38
19490510,11.86,13.49
19490511,11.86,13.61
19490512,11.86,13.73
19490513,11.86,13.84
19490514,11.86,13.96
19490515,11.86,14.08
19490516,11.86,14.20
19490517,11.86,14.33
19490518,11.91,14.45
19490519,13.56,14.58
19490520,13.77,14.70
19490521,13.77,14.83
19490522,15.04,14.96
19490523,15.14,15.09
19490524,15.23,15.21
19490525,15.24,15.34
19490526,15.40,15.47
19490527,15.57,15.59
19490528,15.59,15.72
19490529,15.59,15.84
19490530,15.59,15.96
19490531,15.59,16.08
19490601,15.59,16.20
19490602,15.59,16.32
19490603,15.59,16.44
19490604,15.59,16.56
19490605,15.59,16.68
19490606,15.59,16.80
19490607,15.59,16.93
19490608,15.59,17.06
19490609,15.59,17.18
19490610,15.59,17.32
19490611,15.59,17.45
19490612,16.01,17.59
19490613,16.01,17.72
19490614,16.01,17.86
19490615,16.01,17.98
19490616,16.34,18.11
19490617,16.34,18.24
19490618,16.34,18.36
19490619,16.34,18.49
19490620,16.34,18.61
19490621,16.35,18.74
19490622,16.37,18.87
19490623,16.37,19.00
19490624,16.37,19.13
19490625,16.75,19.26
19490626,17.22,19.39
19490627,17.22,19.52
19490628,17.22,19.65
19490629,17.22,19.78
19490630,17.22,19.91
19490701,17.43,20.03
19490702,17.43,20.16
19490703,17.43,20.28
19490704,17.43,20.40
19490705,17.47,20.52
19490706,18.06,20.64
19490707,18.06,20.75
19490708,18.06,20.87
19490709,19.90,20.99
19490710,20.07,21.10
19490711,20.07,21.22
19490712,20.07,21.33
19490713,20.07,21.45
19490714,20.07,21.56
19490715,20.07,21.68
19490716,20.07,21.80
19490717,20.38,21.92
19490718,20.39,22.04
19490719,20.39,22.16
19490720,20.50,22.27
19490721,20.83,22.39
19490722,21.12,22.50
19490723,21.12,22.62
19490724,21.12,22.74
19490725,21.18,22.86
19490726,21.18,22.98
19490727,21.18,23.10
19490728,21.18,23.22
19490729,21.22,23.34
19490730,21.43,23.46
19490731,21.43,23.58
19490801,21.43,23.70
19490802,21.43,23.82
19490803,21.43,23.94
19490804,21.43,24.06
19490805,21.43,24.18
19490806,21.43,24.30
19490807,21.43,24.42
19490808,21.43,24.54
19490809,21.43,24.65
19490810,21.43,24.76
19490811,21.54,24.87
19490812,21.67,24.98
19490813,21.67,25.09
19490814,21.67,25.20
19490815,21.67,25.31
19490816,21.67,25.43
19490817,21.73,25.54
19490818,21.73,25.65
19490819,21.73,25.77
19490820,21.73,25.88
19490821,21.73,25.99
19490822,21.73,26.09
19490823,21.73,26.20
19490824,21.73,26.32
19490825,21.73,26.43
19490826,21.73,26.55
19490827,21.74,26.67
19490828,23.58,26.79
19490829,24.28,26.91
19490830,24.91,27.02
19490831,25.02,27.14
19490901,25.03,27.27
19490902,25.03,27.40
19490903,25.03,27.53
19490904,25.03,27.65
19490905,25.06,27.77
19490906,25.06,27.89
19490907,25.63,28.02
19490908,25.64,28.15
19490909,25.64,28.28
19490910,25.64,28.41
19490911,25.64,28.54
19490912,25.64,28.67
19490913,25.72,28.80
19490914,25.72,28.94
19490915,25.74,29.08
19490916,25.74,29.22
19490917,25.74,29.36
19490918,26.55,29.51
19490919,26.55,29.65
19490920,26.55,29.79
19490921,26.56,29.93
19490922,26.61,30.07
19490923,26.70,30.20
19490924,26.70,30.33
19490925,26.70,30.46
19490926,26.70,30.58
19490927,27.38,30.70
19490928,27.89,30.82
19490929,27.89,30.95
19490930,27.89,31.07
19491001,27.89,31.18
19491002,27.89,31.30
19491003,27.93,31.42
19491004,27.96,31.53
19491005,28.02,31.65
19491006,28.52,31.76
19491007,28.52,31.88
19491008,28.52,32.00
19491009,28.52,32.12
19491010,28.52,32.24
19491011,28.52,32.35
19491012,28.76,32.46
19491013,28.76,32.58
19491014,28.76,32.69
19491015,28.76,32.80
19491016,28.76,32.91
19491017,28.76,33.03
19491018,28.76,33.15
19491019,28.76,33.27
19491020,28.76,33.39
19491021,28.81,33.50
19491022,28.91,33.62
19491023,28.91,33.73
19491024,28.91,33.84
19491025,28.91,33.96
19491026,28.91,34.07
19491027,28.91,34.19
19491028,28.91,34.31
19491029,28.91,34.43
19491030,28.91,34.55
19491031,28.93,34.67
19491101,28.93,34.79
19491102,28.93,34.91
19491103,29.04,35.04
19491104,29.21,35.16
19491105,29.22,35.27
19491106,29.22,35.39
19491107,29.22,35.50
19491108,29.22,35.61
19491109,29.22,35.73
19491110,29.22,35.84
19491111,29.22,35.95
19491112,29.22,36.06
19491113,29.51,36.17
19491114,29.71,36.29
19491115,29.74,36.39
19491116,29.74,36.51
19491117,30.31,36.61
19491118,30.75,36.72
19491119,30.79,36.83
19491120,30.79,36.94
19491121,31.17,37.06
19491122,31.17,37.17
19491123,31.17,37.29
19491124,31.31,37.40
19491125,31.45,37.51
19491126,31.51,37.61
19491127,31.55,37.72
19491128,31.62,37.83
19491129,31.62,37.93
19491130,31.66,38.04
19491201,31.77,38.14
19491202,32.04,38.24
19491203,32.04,38.34
19491204,32.14,38.44
19491205,32.14,38.54
19491206,32.23,38.64
19491207,32.23,38.73
19491208,32.30,38.84
19491209,32.31,38.94
19491210,32.53,39.04
19491211,32.66,39.14
19491212,32.83,39.24
19491213,32.91,39.33
19491214,32.91,39.42
19491215,32.92,39.51
19491216,32.92,39.60
19491217,32.96,39.69
19491218,33.44,39.78
19491219,33.44,39.87
19491220,33.44,39.96
19491221,34.13,40.05
19491222,34.14,40.15
19491223,34.17,40.24
19491224,34.17,40.34
19491225,34.17,40.44
19491226,34.87,40.53
19491227,34.96,40.63
19491228,34.96,40.73
19491229,34.96,40.83
19491230,34.96,40.93
19491231,34.96,41.03
19500101,0.01,0.11
19500102,0.49,0.22
19500103,1.02,0.33
19500104,1.72,0.44
19500105,1.80,0.54
19500106,2.88,0.65
19500107,2.97,0.75
19500108,2.97,0.85
19500109,2.97,0.96
19500110,3.75,1.06
19500111,3.75,1.16
19500112,3.76,1.26
19500113,4.06,1.37
19500114,4.13,1.47
19500115,5.21,1.57
19500116,5.21,1.67
19500117,5.21,1.77
19500118,5.24,1.86
19500119,5.25,1.96
19500120,5.26,2.05
19500121,5.26,2.14
19500122,5.26,2.23
19500123,5.28,2.32
19500124,6.15,2.41
19500125,6.15,2.50
19500126,6.78,2.58
19500127,6.78,2.67
19500128,6.78,2.75
19500129,6.92,2.83
19500130,6.96,2.91
19500131,7.01,2.99
19500201,7.01,3.07
19500202,7.01,3.15
19500203,7.01,3.23
19500204,7.01,3.31
19500205,7.01,3.39
19500206,7.05,3.47
19500207,7.05,3.55
19500208,7.24,3.63
19500209,7.52,3.71
19500210,7.52,3.80
19500211,7.52,3.88
19500212,7.52,3.96
19500213,9.20,4.05
19500214,9.92,4.14
19500215,9.94,4.23
19500216,10.08,4.32
19500217,10.13,4.41
19500218,10.20,4.51
19500219,10.41,4.60
19500220,10.43,4.70
19500221,10.71,4.79
19500222,10.96,4.89
19500223,10.96,4.98
19500224,11.18,5.08
19500225,11.20,5.18
19500226,11.23,5.28
19500227,11.23,5.38
19500228,11.65,5.48
19500301,11.85,5.58
19500302,12.02,5.67
19500303,12.02,5.77
19500304,12.02,5.86
19500305,12.02,5.96
19500306,12.02,6.06
19500307,12.02,6.16
19500308,12.20,6.25
19500309,12.27,6.35
19500310,12.27,6.45
19500311,12.57,6.54
19500312,12.92,6.64
19500313,13.22,6.74
19500314,13.22,6.84
19500315,13.22,6.93
19500316,13.22,7.03
19500317,13.76,7.12
19500318,13.76,7.22
19500319,13.76,7.31
19500320,13.91,7.41
19500321,13.95,7.51
19500322,14.25,7.61
19500323,14.53,7.71
19500324,14.59,7.81
19500325,14.61,7.91
19500326,15.58,8.01
19500327,15.85,8.12
19500328,15.86,8.22
19500329,15.92,8.33
19500330,15.92,8.43
19500331,15.92,8.54
19500401,16.09,8.66
19500402,16.30,8.78
19500403,16.70,8.90
19500404,17.10,9.01
19500405,17.25,9.13
19500406,17.26,9.26
19500407,17.26,9.38
19500408,17.27,9.51
19500409,17.27,9.64
19500410,17.36,9.77
19500411,17.39,9.90
19500412,17.46,10.04
19500413,17.61,10.17
19500414,17.63,10.30
19500415,17.63,10.43
19500416,17.63,10.56
19500417,17.63,10.69
19500418,17.63,10.82
19500419,17.88,10.95
19500420,17.89,11.08
19500421,17.91,11.21
19500422,17.95,11.34
19500423,18.68,11.46
19500424,20.50,11.58
19500425,20.66,11.69
19500426,20.66,11.81
19500427,20.66,11.93
19500428,20.69,12.05
19500429,20.84,12.17
19500430,21.82,12.29
19500501,21.84,12.41
19500502,21.84,12.54
19500503,21.84,12.66
19500504,21.84,12.79
19500505,21.84,12.91
19500506,21.84,13.02
19500507,21.84,13.14
19500508,21.84,13.26
19500509,22.03,13.38
19500510,22.37,13.49
19500511,22.37,13.61
19500512,22.37,13.73
19500513,22.37,13.84
19500514,22.45,13.96
19500515,22.45,14.08
19500516,22.45,14.20
19500517,22.69,14.33
19500518,22.69,14.45
19500519,22.69,14.58
19500520,22.69,14.70
19500521,22.69,14.83
19500522,23.75,14.96
19500523,23.99,15.09
19500524,24.22,15.21
19500525,24.47,15.34
19500526,24.47,15.47
19500527,24.47,15.59
19500528,24.47,15.72
19500529,24.47,15.84
19500530,24.47,15.96
19500531,25.04,16.08
19500601,25.07,16.20
19500602,25.07,16.32
19500603,26.87,16.44
19500604,26.87,16.56
19500605,26.87,16.68
19500606,26.87,16.80
19500607,26.87,16.93
19500608,26.87,17.06
19500609,27.69,17.18
19500610,27.95,17.32
19500611,27.95,17.45
19500612,27.95,17.59
19500613,28.06,17.72
19500614,28.06,17.86
19500615,28.06,17.98
19500616,28.11,18.11
19500617,28.12,18.24
19500618,28.22,18.36
19500619,28.22,18.49
19500620,28.22,18.61
19500621,28.22,18.74
19500622,28.22,18.87
19500623,28.22,19.00
19500624,28.63,19.13
19500625,28.65,19.26
19500626,28.65,19.39
19500627,28.65,19.52
19500628,28.65,19.65
19500629,28.81,19.78
19500630,28.81,19.91
19500701,28.81,20.03
19500702,28.86,20.16
19500703,29.03,20.28
19500704,29.67,20.40
19500705,29.72,20.52
19500706,29.72,20.64
19500707,29.72,20.75
19500708,29.72,20.87
19500709,29.72,20.99
19500710,29.72,21.10
19500711,29.73,21.22
19500712,29.73,21.33
19500713,29.79,21.45
19500714,29.79,21.56
19500715,29.79,21.68
19500716,29.80,21.80
19500717,30.44,21.92
19500718,30.54,22.04
19500719,33.25,22.16
19500720,33.27,22.27
19500721,33.27,22.39
19500722,33.27,22.50
19500723,33.32,22.62
19500724,33.85,22.74
19500725,33.85,22.86
19500726,33.85,22.98
19500727,33.85,23.10
19500728,33.85,23.22
19500729,33.85,23.34
19500730,33.85,23.46
19500731,33.96,23.58
19500801,34.24,23.70
19500802,34.24,23.82
19500803,34.24,23.94
19500804,34.24,24.06
19500805,34.24,24.18
19500806,34.24,24.30
19500807,34.24,24.42
19500808,34.24,24.54
19500809,34.25,24.65
19500810,34.25,24.76
19500811,34.34,24.87
19500812,34.34,24.98
19500813,34.34,25.09
19500814,34.34,25.20
19500815,34.34,25.31
19500816,34.34,25.43
19500817,34.34,25.54
19500818,34.79,25.65
19500819,34.98,25.77
19500820,34.98,25.88
19500821,34.98,25.99
19500822,34.98,26.09
19500823,34.98,26.20
19500824,34.98,26.32
19500825,34.98,26.43
19500826,34.98,26.55
19500827,34.98,26.67
19500828,35.05,26.79
19500829,35.05,26.91
19500830,35.06,27.02
19500831,35.77,27.14
19500901,37.15,27.27
19500902,37.24,27.40
19500903,37.24,27.53
19500904,37.24,27.65
19500905,37.24,27.77
19500906,37.24,27.89
19500907,37.24,28.02
19500908,37.24,28.15
19500909,37.24,28.28
19500910,37.24,28.41
19500911,37.39,28.54
19500912,38.60,28.67
19500913,38.67,28.80
19500914,38.79,28.94
19500915,38.85,29.08
19500916,38.85,29.22
19500917,38.85,29.36
19500918,38.85,29.51
19500919,39.53,29.65
19500920,39.53,29.79
19500921,39.61,29.93
19500922,39.61,30.07
19500923,39.61,30.20
19500924,39.61,30.33
19500925,39.61,30.46
19500926,39.61,30.58
19500927,39.61,30.70
19500928,39.61,30.82
19500929,39.61,30.95
19500930,39.61,31.07
19501001,39.61,31.18
19501002,39.61,31.30
19501003,39.72,31.42
19501004,39.72,31.53
19501005,39.72,31.65
19501006,39.72,31.76
19501007,39.72,31.88
19501008,39.72,32.00
19501009,40.45,32.12
19501010,40.52,32.24
19501011,40.72,32.35
19501012,40.80,32.46
19501013,40.80,32.58
19501014,41.16,32.69
19501015,41.16,32.80
19501016,41.16,32.91
19501017,41.16,33.03
19501018,41.16,33.15
19501019,41.16,33.27
19501020,41.16,33.39
19501021,41.16,33.50
19501022,41.16,33.62
19501023,41.16,33.73
19501024,41.16,33.84
19501025,41.16,33.96
19501026,41.16,34.07
19501027,41.34,34.19
19501028,41.34,34.31
19501029,41.34,34.43
19501030,41.34,34.55
19501031,41.34,34.67
19501101,41.34,34.79
19501102,41.35,34.91
19501103,41.72,35.04
19501104,42.52,35.16
19501105,42.63,35.27
19501106,42.63,35.39
19501107,42.63,35.50
19501108,42.79,35.61
19501109,43.03,35.73
19501110,43.03,35.84
19501111,43.03,35.95
19501112,43.03,36.06
19501113,43.03,36.17
19501114,43.03,36.29
19501115,43.07,36.39
19501116,43.19,36.51
19501117,43.23,36.61
19501118,43.23,36.72
19501119,43.53,36.83
19501120,45.06,36.94
19501121,45.07,37.06
19501122,45.08,37.17
19501123,45.17,37.29
19501124,45.70,37.40
19501125,47.52,37.51
19501126,47.63,37.61
19501127,47.68,37.72
19501128,47.77,37.83
19501129,47.78,37.93
19501130,47.78,38.04
19501201,47.78,38.14
19501202,48.02,38.24
19501203,48.28,38.34
19501204,48.28,38.44
19501205,48.28,38.54
19501206,48.28,38.64
19501207,49.27,38.73
19501208,49.27,38.84
19501209,49.27,38.94
19501210,49.27,39.04
19501211,49.58,39.14
19501212,49.61,39.24
19501213,49.67,39.33
19501214,49.67,39.42
19501215,49.71,39.51
19501216,49.71,39.60
19501217,49.75,39.69
19501218,49.75,39.78
19501219,49.76,39.87
19501220,49.76,39.96
19501221,49.76,40.05
19501222,50.01,40.15
19501223,50.01,40.24
19501224,50.02,40.34
19501225,50.11,40.44
19501226,50.37,40.53
19501227,50.37,40.63
19501228,50.37,40.73
19501229,50.37,40.83
19501230,50.37,40.93
19501231,50.38,41.03
19510101,0.00,0.11
19510102,0.11,0.22
19510103,0.85,0.33
19510104,0.92,0.44
19510105,0.92,0.54
19510106,0.92,0.65
19510107,1.29,0.75
19510108,1.39,0.85
19510109,1.39,0.96
19510110,1.56,1.06
19510111,1.74,1.16
19510112,1.74,1.26
19510113,1.74,1.37
19510114,2.09,1.47
19510115,2.44,1.57
19510116,2.44,1.67
19510117,2.44,1.77
19510118,2.45,1.86
19510119,2.45,1.96
19510120,2.53,2.05
19510121,2.67,2.14
19510122,2.67,2.23
19510123,2.93,2.32
19510124,2.97,2.41
19510125,3.00,2.50
19510126,3.11,2.58
19510127,3.17,2.67
19510128,3.27,2.75
19510129,3.29,2.83
19510130,3.30,2.91
19510131,3.72,2.99
19510201,4.46,3.07
19510202,4.46,3.15
19510203,4.46,3.23
19510204,4.46,3.31
19510205,4.47,3.39
19510206,4.59,3.47
19510207,5.10,3.55
19510208,5.25,3.63
19510209,5.26,3.71
19510210,5.26,3.80
19510211,5.26,3.88
19510212,5.28,3.96
19510213,5.40,4.05
19510214,5.45,4.14
19510215,5.45,4.23
19510216,5.52,4.32
19510217,5.83,4.41
19510218,5.85,4.51
19510219,5.94,4.60
19510220,6.04,4.70
19510221,7.08,4.79
19510222,7.08,4.89
19510223,7.08,4.98
19510224,7.08,5.08
19510225,7.08,5.18
19510226,7.33,5.28
19510227,7.33,5.38
19510228,7.51,5.48
19510301,7.89,5.58
19510302,7.90,5.67
19510303,8.26,5.77
19510304,8.26,5.86
19510305,8.26,5.96
19510306,8.26,6.06
19510307,8.98,6.16
19510308,8.98,6.25
19510309,8.98,6.35
19510310,8.98,6.45
19510311,8.98,6.54
19510312,8.98,6.64
19510313,9.65,6.74
19510314,9.83,6.84
19510315,9.97,6.93
19510316,9.97,7.03
19510317,9.97,7.12
19510318,9.97,7.22
19510319,10.83,7.31
19510320,10.83,7.41
19510321,10.89,7.51
19510322,10.98,7.61
19510323,10.98,7.71
19510324,10.99,7.81
19510325,10.99,7.91
19510326,10.99,8.01
19510327,10.99,8.12
19510328,11.43,8.22
19510329,11.70,8.33
19510330,12.31,8.43
19510331,12.31,8.54
19510401,12.41,8.66
19510402,12.41,8.78
19510403,12.55,8.90
19510404,12.57,9.01
19510405,12.57,9.13
19510406,12.57,9.26
19510407,12.57,9.38
19510408,13.13,9.51
19510409,13.13,9.64
19510410,13.13,9.77
19510411,13.14,9.90
19510412,13.42,10.04
19510413,13.65,10.17
19510414,13.68,10.30
19510415,13.94,10.43
19510416,13.95,10.56
19510417,14.01,10.69
19510418,14.01,10.82
19510419,14.04,10.95
19510420,14.04,11.08
19510421,14.04,11.21
19510422,14.64,11.34
19510423,14.64,11.46
19510424,14.64,11.58
19510425,14.86,11.69
19510426,14.87,11.81
19510427,14.87,11.93
19510428,14.96,12.05
19510429,15.00,12.17
19510430,15.00,12.29
19510501,15.00,12.41
19510502,15.00,12.54
19510503,15.06,12.66
19510504,15.06,12.79
19510505,15.06,12.91
19510506,15.06,13.02
19510507,15.06,13.14
19510508,15.06,13.26
19510509,15.06,13.38
19510510,15.79,13.49
19510511,16.44,13.61
19510512,16.58,13.73
19510513,16.58,13.84
19510514,16.58,13.96
19510515,16.58,14.08
19510516,16.58,14.20
19510517,16.58,14.33
19510518,16.58,14.45
19510519,16.58,14.58
19510520,16.58,14.70
19510521,16.58,14.83
19510522,16.87,14.96
19510523,16.90,15.09
19510524,16.90,15.21
19510525,16.90,15.34
19510526,17.01,15.47
19510527,17.23,15.59
19510528,17.60,15.72
19510529,17.60,15.84
19510530,17.60,15.96
19510531,17.60,16.08
19510601,17.60,16.20
19510602,17.60,16.32
19510603,17.77,16.44
19510604,17.77,16.56
19510605,17.77,16.68
19510606,17.77,16.80
19510607,17.77,16.93
19510608,18.87,17.06
19510609,19.03,17.18
19510610,19.05,17.32
19510611,19.05,17.45
19510612,19.05,17.59
19510613,19.71,17.72
19510614,19.71,17.86
19510615,19.71,17.98
19510616,19.71,18.11
19510617,19.71,18.24
19510618,19.71,18.36
19510619,19.71,18.49
19510620,19.74,18.61
19510621,19.74,18.74
19510622,20.04,18.87
19510623,20.04,19.00
19510624,20.23,19.13
19510625,20.23,19.26
19510626,20.42,19.39
19510627,20.57,19.52
19510628,20.58,19.65
19510629,20.64,19.78
19510630,20.85,19.91
19510701,21.20,20.03
19510702,21.20,20.16
19510703,21.20,20.28
19510704,21.93,20.40
19510705,22.06,20.52
19510706,22.06,20.64
19510707,22.06,20.75
19510708,22.39,20.87
19510709,22.39,20.99
19510710,22.39,21.10
19510711,23.01,21.22
19510712,23.09,21.33
19510713,23.09,21.45
19510714,23.09,21.56
19510715,23.09,21.68
19510716,23.09,21.80
19510717,23.09,21.92
19510718,23.09,22.04
19510719,23.09,22.16
19510720,23.09,22.27
19510721,23.09,22.39
19510722,23.97,22.50
19510723,23.97,22.62
19510724,23.97,22.74
19510725,23.97,22.86
19510726,23.97,22.98
19510727,24.13,23.10
19510728,24.13,23.22
19510729,24.13,23.34
19510730,24.13,23.46
19510731,24.32,23.58
19510801,24.32,23.70
19510802,24.32,23.82
19510803,24.86,23.94
19510804,24.86,24.06
19510805,24.86,24.18
19510806,24.86,24.30
19510807,24.86,24.42
19510808,24.86,24.54
19510809,24.86,24.65
19510810,24.86,24.76
19510811,24.86,24.87
19510812,24.86,24.98
19510813,24.86,25.09
19510814,24.86,25.20
19510815,25.09,25.31
19510816,25.09,25.43
19510817,25.09,25.54
19510818,25.09,25.65
19510819,25.09,25.77
19510820,25.09,25.88
19510821,25.20,25.99
19510822,25.20,26.09
19510823,25.20,26.20
19510824,25.20,26.32
19510825,25.20,26.43
19510826,25.20,26.55
19510827,25.20,26.67
19510828,25.20,26.79
19510829,25.20,26.91
19510830,25.20,27.02
19510831,26.75,27.14
19510901,26.75,27.27
19510902,26.75,27.40
19510903,26.75,27.53
19510904,26.75,27.65
19510905,26.75,27.77
19510906,27.11,27.89
19510907,27.17,28.02
19510908,27.17,28.15
19510909,27.17,28.28
19510910,27.70,28.41
19510911,27.70,28.54
19510912,27.70,28.67
19510913,29.36,28.80
19510914,29.36,28.94
19510915,29.36,29.08
19510916,29.36,29.22
19510917,29.36,29.36
19510918,29.36,29.51
19510919,29.36,29.65
19510920,29.36,29.79
19510921,29.36,29.93
19510922,30.74,30.07
19510923,30.74,30.20
19510924,30.74,30.33
19510925,31.07,30.46
19510926,31.07,30.58
19510927,31.07,30.70
19510928,31.24,30.82
19510929,31.24,30.95
19510930,31.24,31.07
19511001,31.24,31.18
19511002,31.24,31.30
19511003,31.24,31.42
19511004,31.24,31.53
19511005,31.24,31.65
19511006,31.24,31.76
19511007,31.80,31.88
19511008,31.84,32.00
19511009,31.84,32.12
19511010,31.84,32.24
19511011,31.84,32.35
19511012,31.84,32.46
19511013,31.84,32.58
19511014,31.84,32.69
19511015,31.84,32.80
19511016,31.84,32.91
19511017,31.84,33.03
19511018,31.84,33.15
19511019,31.85,33.27
19511020,31.85,33.39
19511021,31.85,33.50
19511022,32.11,33.62
19511023,32.12,33.73
19511024,32.56,33.84
19511025,32.56,33.96
19511026,32.56,34.07
19511027,32.77,34.19
19511028,32.77,34.31
19511029,32.77,34.43
19511030,32.77,34.55
19511031,32.77,34.67
19511101,32.95,34.79
19511102,33.72,34.91
19511103,33.83,35.04
19511104,33.83,35.16
19511105,33.83,35.27
19511106,34.88,35.39
19511107,35.29,35.50
19511108,35.39,35.61
19511109,35.39,35.73
19511110,35.39,35.84
19511111,35.39,35.95
19511112,35.39,36.06
19511113,35.75,36.17
19511114,35.82,36.29
19511115,35.82,36.39
19511116,36.12,36.51
19511117,36.60,36.61
19511118,37.55,36.72
19511119,37.72,36.83
19511120,37.73,36.94
19511121,37.73,37.06
19511122,38.06,37.17
19511123,38.21,37.29
19511124,38.21,37.40
19511125,38.60,37.51
19511126,38.62,37.61
19511127,38.62,37.72
19511128,38.62,37.83
19511129,38.62,37.93
19511130,38.62,38.04
19511201,38.62,38.14
19511202,38.62,38.24
19511203,38.62,38.34
19511204,38.80,38.44
19511205,38.82,38.54
19511206,38.85,38.64
19511207,39.55,38.73
19511208,39.82,38.84
19511209,40.43,38.94
19511210,40.43,39.04
19511211,40.54,39.14
19511212,40.84,39.24
19511213,40.89,39.33
19511214,41.25,39.42
19511215,41.83,39.51
19511216,41.83,39.60
19511217,41.84,39.69
19511218,42.31,39.78
19511219,42.31,39.87
19511220,42.98,39.96
19511221,43.07,40.05
19511222,43.07,40.15
19511223,43.07,40.24
19511224,43.07,40.34
19511225,43.79,40.44
19511226,43.79,40.53
19511227,43.79,40.63
19511228,43.79,40.73
19511229,43.79,40.83
19511230,44.16,40.93
19511231,44.22,41.03
19520101,0.06,0.11
19520102,0.13,0.22
19520103,0.23,0.33
19520104,0.32,0.44
19520105,0.32,0.54
19520106,0.32,0.65
19520107,0.32,0.75
19520108,0.34,0.85
19520109,0.34,0.96
19520110,0.40,1.06
19520111,0.40,1.16
19520112,0.40,1.26
19520113,0.45,1.37
19520114,0.47,1.47
19520115,0.48,1.57
19520116,0.48,1.67
19520117,2.22,1.77
19520118,2.22,1.86
19520119,2.53,1.96
19520120,2.54,2.05
19520121,2.54,2.14
19520122,2.91,2.23
19520123,3.04,2.32
19520124,3.08,2.41
19520125,3.27,2.50
19520126,4.75,2.58
19520127,4.76,2.67
19520128,4.93,2.75
19520129,5.02,2.83
19520130,5.02,2.91
19520131,5.02,2.99
19520201,5.33,3.07
19520202,5.37,3.15
19520203,5.65,3.23
19520204,5.84,3.31
19520205,5.87,3.39
19520206,6.35,3.47
19520207,6.43,3.55
19520208,6.43,3.63
19520209,6.43,3.71
19520210,6.43,3.80
19520211,6.50,3.88
19520212,6.50,3.96
19520213,6.50,4.05
19520214,6.50,4.14
19520215,6.50,4.23
19520216,6.53,4.32
19520217,6.55,4.41
19520218,6.55,4.51
19520219,6.57,4.60
19520220,7.14,4.70
19520221,7.15,4.79
19520222,7.17,4.89
19520223,7.17,4.98
19520224,7.17,5.08
19520225,7.17,5.18
19520226,7.17,5.28
19520227,7.17,5.38
19520228,7.19,5.48
19520229,7.21,5.48
19520301,7.36,5.58
19520302,7.37,5.67
19520303,7.37,5.77
19520304,7.48,5.86
19520305,7.50,5.96
19520306,7.51,6.06
19520307,7.51,6.16
19520308,7.51,6.25
19520309,7.57,6.35
19520310,8.39,6.45
19520311,8.97,6.54
19520312,8.97,6.64
19520313,9.29,6.74
19520314,9.29,6.84
19520315,9.33,6.93
19520316,9.35,7.03
19520317,9.35,7.12
19520318,9.56,7.22
19520319,9.84,7.31
19520320,9.84,7.41
19520321,9.84,7.51
19520322,10.43,7.61
19520323,10.49,7.71
19520324,10.49,7.81
19520325,10.49,7.91
19520326,10.50,8.01
19520327,10.50,8.12
19520328,10.50,8.22
19520329,10.50,8.33
19520330,10.50,8.43
19520331,10.50,8.54
19520401,10.74,8.66
19520402,10.77,8.78
19520403,10.77,8.90
19520404,10.98,9.01
19520405,11.08,9.13
19520406,11.96,9.26
19520407,12.03,9.38
19520408,12.03,9.51
19520409,12.03,9.64
19520410,12.12,9.77
19520411,12.12,9.90
19520412,12.39,10.04
19520413,13.13,10.17
19520414,13.33,10.30
19520415,13.65,10.43
19520416,13.65,10.56
19520417,13.65,10.69
19520418,13.65,10.82
19520419,13.65,10.95
19520420,13.65,11.08
19520421,13.65,11.21
19520422,13.85,11.34
19520423,14.30,11.46
19520424,14.30,11.58
19520425,14.31,11.69
19520426,14.31,11.81
19520427,14.31,11.93
19520428,14.31,12.05
19520429,14.31,12.17
19520430,14.31,12.29
19520501,14.31,12.41
19520502,14.31,12.54
19520503,14.31,12.66
19520504,14.31,12.79
19520505,14.33,12.91
19520506,14.33,13.02
19520507,14.33,13.14
19520508,14.52,13.26
19520509,15.22,13.38
19520510,15.22,13.49
19520511,15.22,13.61
19520512,15.24,13.73
19520513,15.52,13.84
19520514,15.70,13.96
19520515,15.76,14.08
19520516,15.76,14.20
19520517,15.81,14.33
19520518,15.81,14.45
19520519,15.89,14.58
19520520,15.91,14.70
19520521,15.96,14.83
19520522,16.07,14.96
19520523,16.46,15.09
19520524,17.05,15.21
19520525,17.05,15.34
19520526,17.05,15.47
19520527,17.05,15.59
19520528,17.05,15.72
19520529,17.05,15.84
19520530,17.05,15.96
19520531,17.05,16.08
19520601,17.12,16.20
19520602,17.12,16.32
19520603,17.20,16.44
19520604,17.20,16.56
19520605,17.20,16.68
19520606,17.20,16.80
19520607,17.20,16.93
19520608,17.61,17.06
19520609,17.63,17.18
19520610,17.63,17.32
19520611,17.63,17.45
19520612,17.63,17.59
19520613,17.63,17.72
19520614,17.84,17.86
19520615,17.84,17.98
19520616,17.84,18.11
19520617,17.84,18.24
19520618,17.84,18.36
19520619,17.85,18.49
19520620,17.85,18.61
19520621,17.85,18.74
19520622,17.94,18.87
19520623,17.95,19.00
19520624,17.95,19.13
19520625,17.95,19.26
19520626,17.99,19.39
19520627,17.99,19.52
19520628,17.99,19.65
19520629,18.53,19.78
19520630,18.53,19.91
19520701,18.53,20.03
19520702,18.53,20.16
19520703,18.66,20.28
19520704,18.68,20.40
19520705,18.68,20.52
19520706,18.68,20.64
19520707,18.68,20.75
19520708,18.70,20.87
19520709,18.80,20.99
19520710,18.80,21.10
19520711,18.80,21.22
19520712,18.80,21.33
19520713,18.80,21.45
19520714,18.80,21.56
19520715,18.80,21.68
19520716,18.81,21.80
